"document","comment_id","type","start","end"
"NDY-003","1215","positive feedback","0","14"
"NDY-003","1216","compliment","0","55"
"NDY-003","1216","compliment","56","89"
"NDY-003","1217","compliment","0","43"
"NDY-003","1217","encouragement","175","187"
"NDY-003","1219","compliment","23","62"
"NDY-003","1220","compliment","36","80"
"NDY-003","1221","compliment","0","41"
"NDY-003","1221","positive feedback","47","64"
"NDY-003","1223","compliment","18","59"
"NDY-003","1223","compliment","60","80"
"NDY-003","1227","positive feedback","0","37"
"NDY-003","1227","compliment","64","92"
"NDY-003","1228","affection declaration","0","18"
"NDY-003","1230","positive feedback","0","14"
"NDY-003","1230","compliment","15","45"
"NDY-003","1231","encouragement","95","110"
"NDY-003","1231","positive feedback","113","126"
"NDY-003","1232","positive feedback","0","17"
"NDY-003","1232","encouragement","22","48"
"NDY-003","1233","affection declaration","0","9"
"NDY-003","1234","compliment","0","33"
"NDY-003","1235","affection declaration","0","58"
"NDY-003","1236","affection declaration","58","82"
"NDY-003","1237","affection declaration","0","19"
"NDY-003","1239","compliment","0","51"
"NDY-003","1239","affection declaration","52","78"
"NDY-003","1240","positive feedback","0","5"
"NDY-003","1240","affection declaration","6","32"
"NDY-003","1245","affection declaration","139","158"
"NDY-003","1245","encouragement","159","174"
"NDY-003","1254","affection declaration","0","54"
"NDY-003","1262","positive feedback","0","7"
"NDY-003","1265","positive feedback","0","21"
"NDY-003","1269","affection declaration","0","19"
"NDY-003","1269","positive feedback","20","95"
"NDY-003","1269","affection declaration","96","134"
"NDY-003","1269","affection declaration","139","169"
"NDY-003","1271","compliment","0","18"
"NDY-003","1275","compliment","0","26"
"NDY-003","1275","encouragement","27","43"
"NDY-003","1277","compliment","0","16"
"NDY-003","1280","positive feedback","0","16"
"NDY-003","1280","ambiguous","17","48"
"NDY-003","1281","affection declaration","29","50"
"NDY-003","1283","compliment","0","20"
"NDY-003","1288","affection declaration","0","45"
"NDY-003","1291","positive feedback","0","14"
"NDY-003","1291","encouragement","15","39"
"NDY-003","1292","encouragement","169","187"
"NDY-003","1295","compliment","47","78"
"NDY-003","1295","encouragement","79","93"
"NDY-003","1296","affection declaration","0","10"
"NDY-003","1296","affection declaration","11","21"
"NDY-003","1300","compliment","0","55"
"NDY-003","1300","positive feedback","171","249"
"NDY-003","1302","positive feedback","0","24"
"NDY-003","1307","affection declaration","0","29"
"NDY-003","1309","positive feedback","0","12"
"NDY-003","1310","positive feedback","0","26"
"NDY-003","1312","affection declaration","475","496"
"NDY-003","1313","positive feedback","0","38"
"NDY-003","1313","compliment","42","65"
"NDY-003","1314","compliment","0","23"
"NDY-003","1315","compliment","0","26"
"NDY-003","1325","sympathy","63","104"
"NDY-003","1327","positive feedback","0","15"
"NDY-003","1328","positive feedback","0","27"
"NDY-003","1330","compliment","0","13"
"NDY-003","1330","positive feedback","16","28"
"NDY-003","1330","positive feedback","31","42"
"NDY-003","1330","positive feedback","45","57"
"NDY-003","1334","positive feedback","0","16"
"NDY-003","1335","positive feedback","0","4"
"NDY-003","1337","positive feedback","0","4"
"NDY-003","1337","compliment","7","34"
"NDY-003","1337","affection declaration","37","62"
"NDY-003","1338","positive feedback","0","16"
"NDY-003","1339","positive feedback","0","10"
"NDY-003","1340","positive feedback","0","4"
"NDY-003","1342","compliment","0","17"
"NDY-003","1342","affection declaration","22","43"
"NDY-003","1344","positive feedback","0","16"
"NDY-003","1346","compliment","0","27"
"NDY-003","1346","encouragement","30","45"
"NDY-003","1349","compliment","0","20"
"NDY-003","1352","affection declaration","0","34"
"NDY-003","1352","affection declaration","35","176"
"NDY-003","1354","affection declaration","0","17"
"NDY-003","1354","affection declaration","18","54"
"NDY-003","1354","affection declaration","68","91"
"NDY-003","1354","affection declaration","92","182"
"NDY-003","1359","affection declaration","0","34"
"NDY-003","1362","positive feedback","0","28"
"NDY-003","1362","positive feedback","29","46"
"NDY-003","1362","affection declaration","47","74"
"NDY-003","1364","affection declaration","0","22"
"NDY-003","1365","positive feedback","0","11"
"NDY-003","1366","compliment","0","33"
"NDY-003","1366","positive feedback","34","99"
"NDY-003","1374","compliment","124","157"
"NDY-003","1374","sympathy","162","196"
"NDY-003","1374","encouragement","295","320"
"NDY-003","1375","compliment","48","67"
"NDY-003","1377","positive feedback","0","8"
"NDY-003","1378","compliment","8","28"
"NDY-003","1378","encouragement","73","86"
"NDY-003","1382","compliment","0","26"
"NDY-003","1382","positive feedback","27","59"
"NDY-003","1382","encouragement","60","77"
"NDY-003","1384","compliment","18","65"
"NDY-003","1385","compliment","0","29"
"NDY-003","1385","positive feedback","30","67"
"NDY-003","1385","compliment","100","126"
"NDY-003","1386","affection declaration","0","27"
"NDY-003","1386","positive feedback","68","72"
"NDY-003","1389","affection declaration","0","40"
"NDY-003","1389","affection declaration","41","60"
"NDY-003","1389","affection declaration","115","133"
"NDY-003","1394","positive feedback","51","62"
"NDY-003","1397","affection declaration","0","31"
"NDY-003","1398","positive feedback","0","19"
"NDY-003","1398","compliment","20","34"
"NDY-003","1401","positive feedback","0","79"
"NDY-003","1401","positive feedback","80","131"
"NDY-003","1413","positive feedback","43","54"
"NDY-003","1420","positive feedback","203","229"
"NDY-003","1424","positive feedback","37","92"
"NDY-003","1435","affection declaration","0","33"
"NDY-003","1435","compliment","0","33"
"NDY-003","1439","compliment","0","27"
"NDY-003","1440","compliment","0","12"
"NDY-003","1445","positive feedback","0","44"
"NDY-003","1448","affection declaration","0","29"
"NDY-003","1458","positive feedback","0","11"
"NDY-003","1459","compliment","0","35"
"NDY-003","1461","compliment","0","22"
"NDY-003","1462","positive feedback","24","45"
"NDY-003","1463","positive feedback","0","4"
"NDY-003","1468","positive feedback","0","69"
"NDY-003","1470","compliment","0","28"
"NDY-003","1470","compliment","78","90"
"NDY-003","1474","compliment","26","91"
"NDY-003","1475","affection declaration","0","63"
"NDY-003","1476","affection declaration","0","46"
"NDY-003","1476","affection declaration","47","86"
"NDY-003","1476","compliment","87","176"
"NDY-003","1482","compliment","131","164"
"NDY-003","1490","positive feedback","0","14"
"NDY-003","1498","compliment","167","196"
"NDY-003","1498","encouragement","268","288"
"NDY-003","1499","positive feedback","0","14"
"NDY-003","1500","compliment","102","163"
"NDY-003","1501","positive feedback","0","29"
"NDY-003","1501","affection declaration","38","130"
"NDY-003","1502","affection declaration","5","23"
"NDY-003","1502","affection declaration","56","78"
"NDY-003","1504","affection declaration","0","17"
"NDY-003","1507","positive feedback","0","6"
"NDY-003","1507","encouragement","15","24"
"NDY-003","1512","ambiguous","0","55"
"NDY-003","1513","positive feedback","0","8"
"NDY-003","1516","affection declaration","0","23"
"NDY-003","1527","positive feedback","0","14"
"NDY-003","1528","affection declaration","0","31"
"NDY-003","1533","compliment","68","97"
"NDY-003","1534","compliment","0","36"
"NDY-003","1535","positive feedback","0","22"
"NDY-003","1537","encouragement","14","72"
"NDY-003","1539","compliment","0","12"
"NDY-003","1539","encouragement","46","74"
"NDY-003","1540","compliment","0","30"
"NDY-003","1540","encouragement","383","411"
"NDY-003","1540","positive feedback","412","425"
"NDY-003","1541","compliment","0","32"
"NDY-003","1543","positive feedback","0","16"
"NDY-003","1544","affection declaration","0","25"
"NDY-003","1547","positive feedback","0","46"
"NDY-003","1548","affection declaration","0","48"
"NDY-003","1553","positive feedback","85","99"
"NDY-003","1554","positive feedback","78","109"
"NDY-003","1554","positive feedback","145","150"
"NDY-003","1554","affection declaration","151","177"
"NDY-003","1557","affection declaration","0","14"
"NDY-003","1557","affection declaration","15","52"
"NDY-003","1557","affection declaration","53","82"
"NDY-003","1557","affection declaration","87","118"
"NDY-003","1560","compliment","0","27"
"NDY-003","1560","compliment","28","53"
"NDY-003","1563","compliment","0","21"
"NDY-003","1564","compliment","0","53"
"NDY-003","1567","affection declaration","0","16"
"NDY-003","1569","encouragement","0","43"
"NDY-003","1570","compliment","33","58"
"NDY-003","1570","positive feedback","207","245"
"NDY-003","1571","affection declaration","0","28"
"NDY-003","1571","affection declaration","29","50"
"NDY-003","1583","positive feedback","15","56"
"NDY-003","1583","implicit","57","117"
"NDY-003","1584","positive feedback","0","4"
"NDY-003","1584","compliment","5","21"
"NDY-003","1586","compliment","0","22"
"NDY-003","1587","compliment","0","29"
"NDY-003","1588","affection declaration","0","29"
"NDY-003","1589","compliment","45","75"
"NDY-003","1590","affection declaration","0","93"
"NDY-003","1590","compliment","0","93"
"NDY-003","1595","positive feedback","0","21"
"NDY-003","1596","compliment","0","54"
"NDY-003","1612","compliment","0","14"
"NDY-003","1613","implicit","0","42"
"NDY-003","1614","compliment","70","85"
"NDY-003","1618","affection declaration","0","26"
"NDY-003","1620","affection declaration","34","54"
"NDY-003","1620","agreement","34","54"
"NDY-003","1622","positive feedback","52","65"
"NDY-003","1624","affection declaration","0","37"
"NDY-003","1626","affection declaration","0","20"
"NDY-003","1626","positive feedback","25","60"
"NDY-003","1628","positive feedback","0","27"
"NDY-003","1630","compliment","134","206"
"NDY-003","1631","affection declaration","86","98"
"NDY-003","1631","encouragement","99","120"
"NDY-003","1633","positive feedback","0","4"
"NDY-003","1633","implicit","5","54"
"NDY-003","1639","affection declaration","0","29"
"NDY-003","1640","positive feedback","0","28"
"NDY-003","1646","agreement","0","18"
"NDY-003","1646","compliment","19","42"
"NDY-003","1658","positive feedback","0","18"
"NDY-003","1660","encouragement","96","148"
"NDY-003","1663","affection declaration","0","13"
"NDY-003","1663","affection declaration","69","85"
"NDY-003","1665","positive feedback","0","26"
"NDY-003","1668","positive feedback","0","4"
"NDY-003","1673","affection declaration","0","21"
"NDY-003","1674","encouragement","0","34"
"NDY-003","1675","positive feedback","0","21"
"NDY-003","1675","positive feedback","71","99"
"NDY-003","1675","compliment","102","114"
"NDY-003","1680","positive feedback","0","10"
"NDY-003","1680","compliment","11","32"
"NDY-003","1684","compliment","50","91"
"NDY-003","1697","positive feedback","3","15"
"NDY-003","1699","positive feedback","0","90"
"NDY-003","1700","positive feedback","0","19"
"NDY-003","1702","implicit","5","81"
"NDY-003","1704","positive feedback","0","37"
"NDY-003","1704","positive feedback","38","107"
"NDY-003","1705","positive feedback","0","32"
"NDY-003","1705","compliment","33","57"
"NDY-003","1705","encouragement","102","114"
"NDY-003","1707","positive feedback","0","10"
"NDY-003","1709","positive feedback","0","18"
"NDY-003","1712","affection declaration","122","141"
"NDY-003","1714","positive feedback","0","24"
"NDY-003","1716","positive feedback","0","22"
"NDY-003","1717","compliment","0","26"
"NDY-003","1723","positive feedback","0","33"
"NDY-003","1724","affection declaration","0","19"
"NDY-003","1726","positive feedback","0","10"
"NDY-003","1726","compliment","11","43"
"NDY-003","1726","affection declaration","44","74"
"NDY-003","1726","affection declaration","75","95"
"NDY-003","1727","compliment","0","63"
"NDY-003","1735","positive feedback","37","67"
"NDY-003","1737","compliment","0","21"
"NDY-003","1738","affection declaration","0","30"
"NDY-003","1739","compliment","0","34"
"NDY-003","1740","positive feedback","0","8"
"NDY-003","1742","affection declaration","0","39"
"NDY-003","1743","affection declaration","0","25"
"NDY-003","1744","ambiguous","0","29"
"NDY-003","1747","positive feedback","28","46"
"NDY-003","1748","implicit","0","50"
"NDY-003","1749","positive feedback","0","7"
